CODIGO,DESCRIPCION DEL ITEM,UNIDAD DE MEDIDA,PRECIO UNITARIO
68000440014,TERMOSTATO REGULABLE DIGITAL 230 VAC PARA EQUIPO DE AIRE ACONDICIONADO,UNIDAD,0.0
68000490002,SERPENTIN DE UNIDAD EVAPORADORA INDUSTRIAL,UNIDAD,0.0
68000790003,PRESOSTATO SAGINOMIYA DE BAJA Y ALTA PRESION INCORPORADO,UNIDAD,0.0
68000990002,TERMOSTATO PARA CONTROL DE TEMPERATURA DE -10º A -30º C PARA CONGELADORA VERTICAL,UNIDAD,0.0
68001220613,BOMBA DE CONDENSADO INTERNO PARA AIRE ACONDICIONADO,UNIDAD,0.0
68001240037,CONTROL DE TEMPERATURA DIGITAL PARA EQUIPO DE AIRE ACONDICIONADO -10°C A 70°C,UNIDAD,0.0
68001250005,"CONDENSADOR PARA EQUIPO DE AIRE ACONDICIONADO 60,000 BTU",UNIDAD,0.0
68001250006,"CONDENSADOR PARA EQUIPO DE AIRE ACONDICIONADO 156,000 BTU",UNIDAD,0.0
68001250011,"CONDENSADOR PARA EQUIPO DE AIRE ACONDICIONADO 84,000 BTU",UNIDAD,0.0
68001260010,PREFILTRO DE AIRE 2 in X 24 in X 24 in PARA EQUIPO DE AIRE ACONDICIONADO,UNIDAD,0.0
68001260028,FILTRO DE AIRE TIPO BOLSA 24 in X 24 in X 26 in,UNIDAD,0.0
68001260040,FILTRO DE AIRE DESCARTABLE DE CARTÓN 2 in X 24 in X 24 in PARA EQUIPO DE AIRE ACONDICIONADO,UNIDAD,0.0
68001260048,FILTRO DE AIRE DESCARTABLE DE CARTÓN 2 in X 12 in X 24 in PARA EQUIPO DE AIRE ACONDICIONADO,UNIDAD,0.0
68001260053,FILTRO DE AIRE TIPO BOLSA 22 in X 24 in X 24 PARA EQUIPO DE AIRE ACONDICIONADO,UNIDAD,0.0
68001260087,FILTRO DE AIRE DESCARTABLE DE CARTÓN 1 3/4 in X 23 1/2 in X 23 1/2 in PARA EQUIPO DE AIRE ACONDICIONADO,UNIDAD,0.0
68001270014,BOMBA DE CONDENSADO PARA AIRE ACONDICIONADO,UNIDAD,0.0
68001300004,TERMÓMETRO DIGITAL RANGO -50 °C A + 70 °C PARA CONGELADOR DE LABORATORIO,UNIDAD,0.0
70400010144,BALDOSA DE PVC 7 mm X 61 cm X 61 cm,M2,0.0
70400100176,MANGA FLEXIBLE DE FIBRA DE VIDRIO DE 1 in X 10 in X 7.50 m,UNIDAD,0.0
70400100177,MANGA FLEXIBLE DE FIBRA DE VIDRIO DE 1 in X 8 in X 7.50 m,UNIDAD,0.0
70400100632,AISLANTE TÉRMICO DE FIBRA DE VIDRIO DE 1 1/2 in X 1.20 m X 30 m,UNIDAD,0.0
70400150027,GEOMEMBRANA HDPE DE 1.5 mm,M2,0.0
70400150061,SELLADOR IMPERMEABILIZANTE PARA INTERPERIE X 1gal APROX,UNIDAD,0.0
70400150103,PLASTICO DOBLE ANCHO 6 µm X 2.00 m X 100 m COLOR AZUL,UNIDAD,0.0
70400160010,LANA DE VIDRIO 1 1/2 in,M2,0.0
70400160015,LANA DE VIDRIO 2.5 in DE ROLLO DE 18.5 m2,UNIDAD,0.0
70400180025,ESPUMA DE POLIURETANO DE 1/2 in X 1.00 m X 2.00 m,UNIDAD,0.0
70400180026,ESPUMA DE POLIURETANO DE 1/8 in X 1.00 m X 2.00 m,UNIDAD,0.0
70400180031,ESPUMA DE POLIURETANO DE 1 in X 1.00 m X 2.00 m,UNIDAD,0.0
70400180036,ESPUMA POLIURETANO DE 1/4 in X 1.00 m X 2.00 m,UNIDAD,0.0
70400180044,ESPUMA CONGLOMERADA DE POLIURETANO DE 1 in X 1.00 m X 2.00 m,UNIDAD,0.0
70400180059,ESPUMA DE POLIURETANO DE 1/4 in X 1.00 m X 1.00 m,UNIDAD,0.0
70400180088,ESPUMA CONGLOMERADA DE POLIURETANO DE 1 1/2 in X 1.00 m X 2.00 m,UNIDAD,0.0
70400180115,ESPUMA DE POLIURETANO EXPANSIVO DE 300 mL,UNIDAD,0.0
70400180132,ESPUMA DE POLIURETANO EXPANSIVO DE 500 mL,UNIDAD,0.0
70400190001,CINTA AISLANTE DE 3/4 in X 20 m,UNIDAD,0.0
70400190008,CINTA AISLANTE VULCANIZANTE 3/4 in X 10 yd,UNIDAD,0.0
70400190009,CINTA AISLANTE VULCANIZANTE 0.76 mm X 19 mm X 9.14 m,UNIDAD,0.0
70400190011,CINTA AISLANTE VULCANIZANTE 1/2 in X 20 m,UNIDAD,0.0
70400190016,CINTA AISLANTE DE 3/4 in X 5 yd,UNIDAD,0.0
70400190026,CINTA AISLANTE VINILICA 3/4 in X 20 m,UNIDAD,0.0
70400190032,CINTA AISLANTE DE 19 mm X 22 m AMARILLO,UNIDAD,0.0
70400190033,CINTA AISLANTE DE 19 mm X 22 m NEGRO,UNIDAD,0.0
70400190034,CINTA AISLANTE DE 19 mm X 22 m ROJO,UNIDAD,0.0
70400190035,CINTA AISLANTE DE 19 mm X 22 m VERDE,UNIDAD,0.0
70400190036,CINTA AISLANTE VULCANIZANTE 3/4 in X 20 m,UNIDAD,0.0
70400190040,CINTA AISLANTE VULCANIZANTE 23 mm X 3 m,UNIDAD,0.0
70400190041,CINTA AISLANTE VULCANIZANTE 19 mm X 5 m,UNIDAD,0.0
70400190049,CINTA AISLANTE DE 19 mm X 22 m BLANCO,UNIDAD,0.0
70400190050,CINTA AISLANTE DE 19 mm X 20 m COLOR BLANCO,UNIDAD,0.0
70400190051,CINTA AISLANTE 19 mm X 18 m COLOR NEGRO,UNIDAD,0.0
70400190059,CINTA AISLANTE VULCANIZANTE 0.76 mm X 19 mm X 9.15 m,UNIDAD,0.0
70400190066,CINTA AISLANTE DE 19 mm X 20 m COLOR NEGRO,DECENA,0.0
70400190070,CINTA AISLANTE 19 mm X 20 m COLOR ROJO,UNIDAD,0.0
70400190076,CINTA AISLANTE VINILICA 19 mm X 20 m,UNIDAD,0.0
70400190100,CINTA AISLANTE LIQUIDA 118 mL,UNIDAD,0.0
70400190108,CINTA AISLANTE 2 in X 37 m,UNIDAD,0.0
70400190112,CINTA AISLANTE VULCANIZANTE 19 mm X 9 m,UNIDAD,0.0
70400190120,CINTA AISLANTE DE 19 mm X 22 m AZUL,UNIDAD,0.0
70400190121,CINTA AISLANTE 19 mm X 18 m,UNIDAD,0.0
70400190127,CINTA DE ESPUMA AISLANTE TERMICA 2 in X 9 m,UNIDAD,0.0
70400190149,CINTA ADHESIVA DE TELA PARA DUCTO 2 in X 60 yd,UNIDAD,0.0
70400190207,CINTA DE PVC 60 mm X 15 m,UNIDAD,0.0
70400190213,CINTA TEFLÓN 1/2 in X 10 m,UNIDAD,0.0
70400190219,CINTA TEFLON 1/2 in X 6 m,UNIDAD,0.0
70400190266,CINTA AISLANTE VINILICA 3/4 in (19 mm) X (20 yd) 18.3 m,UNIDAD,0.0
70400190268,CINTA TEFLON 25 mm X 10 yd,UNIDAD,0.0
70400190269,CINTA AISLANTE -TAPACANTO PARA MELAMINA DE 22 mm X 45 mm X 300 m,UNIDAD,0.0
70400190338,CINTA AISLANTE - TAPACANTO PARA MELAMINA DE 3 mm X 22 mm COLOR ALMENDRA,METRO,0.0
70400190350,CINTA AISLANTE DE PVC - TAPACANTO PARA MELAMINA DE 3 mm X 2 cm COLOR CEREZO,METRO,0.0
70400190431,CINTA DE ALUMINIO 50 mm X 45 m,UNIDAD,0.0
70400190458,CINTA DE FIBRA DE VIDRIO 2 in X 90 m,UNIDAD,0.0
70400190472,CINTA DE ESPUMA AISLANTE TERMICA 2 in X 10 m,UNIDAD,0.0
70400200026,ESPUMA DE EVA (ACETATO VINILO ETILENO) 12 mm X 1.00 m X 1.00 m,UNIDAD,0.0
70400200036,ESPUMA DE EVA (ACETATO VINILO ETILENO) 3 mm X 1.00 m,METRO,0.0
70400200037,ESPUMA DE EVA (ACETATO VINILO ETILENO) 3 mm X 1.30 cm X 2.00 cm,UNIDAD,0.0
70400200038,ESPUMA DE EVA (ACETATO VINILO ETILENO) 4 mm X 1.30 cm X 2.00 cm,UNIDAD,0.0
70400200040,ESPUMA DE EVA (ACETATO VINILO ETILENO) 6 mm X 1.30 cm X 2.00 cm,UNIDAD,0.0
70400200046,ESPUMA DE EVA (ACETATO VINILO ETILENO) 10 mm X 1.30 m X 2.00 m,UNIDAD,0.0
70400200049,ESPUMA DE EVA (ACETATO VINILO ETILENO) 10 mm X 1.30 m X 2.00 m COLOR BLANCO,UNIDAD,0.0
70400200054,ESPUMA DE EVA (ACETATO VINILO ETILENO) 10 mm X 1.30 m X 2.00 m COLOR ROSADO,UNIDAD,0.0
70400200063,ESPUMA DE EVA (ACETATO VINILO ETILENO) 20 mm X 1.70 m X 1.80 m,UNIDAD,0.0
70400200067,ESPUMA DE EVA (ACETATO VINILO ETILENO) 3 mm X 1.13 m X 2.10 m,UNIDAD,0.0
70400200072,ESPUMA DE EVA (ACETATO VINILO ETILENO) 3.175 mm X 1.30 m X 2.00 m,UNIDAD,0.0
70400200075,ESPUMA DE EVA (ACETATO VINILO ETILENO) 5 mm X 1.30 m X 2.00 m,UNIDAD,0.0
70400200076,ESPUMA DE EVA (ACETATO VINILO ETILENO) 5 mm X 1.40 m X 2.10 m,UNIDAD,0.0
70400200081,ESPUMA DE EVA (ACETATO VINILO ETILENO) 8 mm X 1.30 m X 2.00 m,UNIDAD,0.0
71000010051,FILTRO DE ACEITE COD. REF. 2654403,UNIDAD,0.0
71000010703,FILTRO DE ACEITE COD. REF. 2R0115403,UNIDAD,0.0
71000020046,FILTRO DE AIRE SINTETICO MARCO DE FIERRO GALVANIZADO DE 24 in X 24 in X 2 in,UNIDAD,0.0
71000020165,FILTRO DE AIRE COD. REF. 26510337,UNIDAD,0.0
71000020227,FILTRO DE AIRE CON CONEXION DE 3/4 in PARA LINEAS DE COMPRESOR DE AIRE,UNIDAD,0.0
71000020816,FILTRO DE AIRE COD. REF. 250129620,UNIDAD,0.0
71000020818,FILTRO DE AIRE COD. REF. 1R2501,UNIDAD,0.0
71000021066,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 12 in X 18 in X 24 in,UNIDAD,0.0
71000021160,FILTRO DE AIRE SINTETICO MARCO DE FIERRO GALVANIZADO 2 in X 12 in X 24 in,UNIDAD,0.0
71000021184,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 6 in X 30 in X 72 in,UNIDAD,0.0
71000021198,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 3 in X 24 in X 36 in,UNIDAD,0.0
71000021199,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 3 in X 24 in X 48 in,UNIDAD,0.0
71000030584,FILTRO DE PETRÓLEO COD. REF. RE49922,UNIDAD,0.0
71000030730,FILTRO DE PETROLEO COD. REF. 3608960,UNIDAD,0.0
71000050023,FILTRO DE SEDIMENTOS EN AGUA 1 µ 2.5 in X 10 in,UNIDAD,0.0
71000050039,FILTRO DE MEMBRANA 2.5 in X 21 in,UNIDAD,0.0
71000060003,PORTAFILTRO DE ACERO INOXIDABLE 293 mm,UNIDAD,0.0
71000060004,PORTAFILTRO DE ACERO INOXIDABLE DE 142 mm,UNIDAD,0.0
71000070013,FILTRO DE AGUA DE POLIPROPILENO 1 µm TIPO BOLSA,UNIDAD,0.0
71000070022,FILTRO DE AGUA DE CARBÓN ACTIVADO 2 3/8 in DIÁMETRO X 9 3/4 in,UNIDAD,0.0
71000070029,FILTRO DE AGUA 1 µm X 10 in,UNIDAD,0.0
71000070030,FILTRO DE AGUA 0.2 µm X 10 in,UNIDAD,0.0
71000070125,FILTRO DE AGUA 5 µm X 10 in,UNIDAD,0.0
71000070152,FILTRO FINAL 0.22 µm COD. REF. MPGP02001 PARA EQUIPO PURIFICADOR DE AGUA TIPO I SYNERGY UV,UNIDAD,0.0
71000090050,FILTRO DE GASOLINA COD. REF. 8982015060,UNIDAD,0.0
71000110001,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 11 1/2 in X 24 in X 24 in,UNIDAD,0.0
71000110002,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 6 in X 24 in X 24 in,UNIDAD,0.0
71000110007,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.97% 12 in X 12 in X 24 in,UNIDAD,0.0
71000110009,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 3.06 in X 18 in X 48 in,UNIDAD,0.0
71000110010,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 5.88 in X 18 in X 48 in,UNIDAD,0.0
71000110015,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.97% 2 1/2 in DE DIÁMETRO,UNIDAD,0.0
71000110019,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 95% 22 in X 24 in X 24 in,UNIDAD,0.0
71000110020,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99% 12 in X 24 in X 24 in,UNIDAD,0.0
71000110028,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 99.99% 12 in X 24 in X 24 in,UNIDAD,0.0
71000110035,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 95% 12 in X 24 in X 24 in,UNIDAD,0.0
71000110041,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 95% 2 in X 24 in X 24 in,UNIDAD,0.0
71000110042,FILTRO DE AIRE DE ALTA EFICIENCIA (HEPA) 95% 6 in X 24 in X 24 in,UNIDAD,0.0
77900070003,BENTONITA SODICA X 1 kg,UNIDAD,0.0
80300010005,ALIMENTO BALANCEADO PARA RATONES CON MACA,KILOGRAMO,0.0
80300010029,ALIMENTO BALANCEADO PARA CABALLOS,KILOGRAMO,0.0
80300010054,ALIMENTO PARA PECES,KILOGRAMO,0.0
80300010056,ALIMENTO BALANCEADO PARA CUYES X 40 kg,UNIDAD,134.0
80300010069,ALIMENTO BALANCEADO PARA EQUINOS,KILOGRAMO,3.35
80300010075,ALIMENTO PARA PECES X 17 g,UNIDAD,0.0
80300010080,ALIMENTO PARA CONEJO ENGORDE X 40 kg,UNIDAD,0.0
80300010081,ALIMENTO BALANCEADO PARA GATOS,KILOGRAMO,0.0
80300010087,TORTA DE SOYA PARA ANIMALES,KILOGRAMO,0.0
80300010114,ALIMENTO BALANCEADO PARA CAMELIDOS X 40 kg,UNIDAD,100.0
80300010119,ALIMENTO BALANCEADO PARA CUYES,KILOGRAMO,0.0
80300010131,GALLETA DE SODA A GRANEL (ALIMENTO PARA ANIMALES),KILOGRAMO,0.0
80300010143,ALIMENTO PARA AVES ENGORDE (AL PESO),KILOGRAMO,0.0
80300010147,LECHE ENTERA EN POLVO X 250 g (ALIMENTO PARA ANIMALES),UNIDAD,0.0
80300010186,ALIMENTO BALANCEADO PARA RATONES,KILOGRAMO,3.75
80300010190,ALIMENTO BALANCEADO PARA OVINOS,KILOGRAMO,3.25
80300010192,ALIMENTO BALANCEADO PARA PECES PARTICULA 5.2 mm X 20 kg APROX.,UNIDAD,0.0
80300010195,ALIMENTO BALANCEADO PARA CONEJOS REPRODUCTORES,KILOGRAMO,0.0
80300010196,ALIMENTO BALANCEADO PARA CONEJOS CRECIMIENTO,KILOGRAMO,0.0
80300010198,ALIMENTO BALANCEADO PARA EQUINOS X 20 kg,UNIDAD,0.0
80300010227,ALIMENTO PARA AVES ENGORDE X 40 kg,UNIDAD,0.0
80300010275,ALIMENTO BALANCEADO PARA CONEJO LACTACION,KILOGRAMO,3.35
80300130009,ALIMENTO EXTRUIDO PARA PECES CON 25% DE PROTEINAS,KILOGRAMO,0.0
80300140003,SAL MINERAL PARA ALIMENTOS DE ANIMALES,KILOGRAMO,0.0
80300140011,UREA 46% N,KILOGRAMO,0.0
80400040019,POLLO VIVO (ALIMENTO PARA ANIMALES) AL PESO,KILOGRAMO,0.0
80400100002,CHALA VERDE (AL PESO),KILOGRAMO,0.0
80400110001,ALFALFA SECA (ALIMENTO PARA ANIMALES),KILOGRAMO,2.2
80400130001,SAL INDUSTRIAL,KILOGRAMO,0.0
80400130002,SAL INDUSTRIAL X 50 kg,UNIDAD,38.0
80400140013,CEBADA ENTERA EN GRANO (ALIMENTO PARA ANIMALES),KILOGRAMO,3.24
90600010008,ACEITE DE OLIVA EXTRA VIRGEN X 1 L,UNIDAD,0.0
90600010011,ACEITE DE OLIVA EXTRA VIRGEN X 250 mL,UNIDAD,0.0
90600010019,ACEITE DE OLIVA VIRGEN X 1 L,UNIDAD,0.0
90600010021,ACEITE DE OLIVA VIRGEN X 500 mL,UNIDAD,0.0
90600010054,ACEITE VEGETAL COMESTIBLE,LITRO,0.0
90600010102,ACEITE DE OLIVA X 1 L,UNIDAD,0.0
90600030027,CAFÉ INSTANTÁNEO X 200 g,UNIDAD,35.0
90600030030,CAFÉ INSTANTÁNEO X 500 g,UNIDAD,0.0
90600030031,CAFÉ MOLIDO X 1 kg,UNIDAD,0.0
90600030034,CAFÉ MOLIDO X 500 g,UNIDAD,0.0
90600030037,CAFÉ EN GRANO X 250 g,UNIDAD,0.0
90600030091,MAÍZ MOTE,KILOGRAMO,0.0
90600030144,KIWICHA,KILOGRAMO,0.0
90600030173,MAÍZ BLANCO,KILOGRAMO,0.0
90600030192,CAFÉ MOLIDO A GRANEL,KILOGRAMO,0.0
90600030239,CAFÉ VERDE EN GRANO,KILOGRAMO,0.0
90600030246,TRIGO ENTERO,KILOGRAMO,0.0
90600030373,CEBADA.,KILOGRAMO,0.0
90600030379,CAFÉ INSTANTÁNEO X 2 g,UNIDAD,0.0
90600030405,ARROZ EN CASCARA,KILOGRAMO,0.0
90600030440,ARROZ SUPERIOR,KILOGRAMO,0.0
90600030460,CAFÉ INSTANTÁNEO DESCAFEINADO X 200 g,UNIDAD,0.0
90600030468,CAFÉ EN GRANO TIPO GOURMET X 1 kg,UNIDAD,0.0
90600030474,ARROZ EXTRA,KILOGRAMO,0.0
90600030481,CAFÉ MOLIDO DESCAFEINADO X 250 g,UNIDAD,0.0
90600030485,CAFÉ INSTANTÁNEO DESCAFEINADO X 50 g,UNIDAD,0.0
90600030489,TRIGO ENTERO X 1 kg,UNIDAD,0.0
90600030502,ARROZ CORRIENTE,KILOGRAMO,0.0
90600030516,CAFÉ INSTANTÁNEO DESCAFEINADO X 48 g APROX.,UNIDAD,0.0
90600030528,CAFÉ INSTANTÁNEO TIPO CAPUCCINO X 1 kg APROX.,UNIDAD,0.0
90600030535,CAFÉ INSTANTÁNEO DESCAFEINADO X 180 g,UNIDAD,0.0
90600030556,CAFÉ INSTANTÁNEO DESCAFEINADO X 300 g APROX.,UNIDAD,0.0
90600030559,CAFÉ INSTANTÁNEO X 400 g APROX.,UNIDAD,0.0
90600030569,CAFÉ MOLIDO X 454 g APROX.,UNIDAD,0.0
90600030599,CAFÉ INSTANTÁNEO DESCAFEINADO X 500 g APROX.,UNIDAD,0.0
90600030740,QUINUA GRADO 1,KILOGRAMO,0.0
90600040028,HARINA DE CHUÑO,KILOGRAMO,0.0
90600040032,HARINA DE PLÁTANO,KILOGRAMO,0.0
90600040037,HARINA DE KIWICHA,KILOGRAMO,0.0
90600040044,HARINA DE TRIGO,KILOGRAMO,0.0
90600040049,HARINA DE PESCADO,KILOGRAMO,0.0
90600040051,KAÑIHUACO,KILOGRAMO,0.0
90600040058,HARINA DE MAIZ,KILOGRAMO,0.0
90600040156,HARINA DE TRIGO FORTIFICADA CON ACIDO FOLICO 2 MG X KG X 100 G,UNIDAD,0.0
90600040161,CHUÑO A GRANEL,KILOGRAMO,0.0
90600040169,LEVADURA FRESCA,KILOGRAMO,0.0
90600040179,MEJORADOR DE PAN X 500 G,UNIDAD,0.0
90600040194,SEMOLA X 200 g,UNIDAD,0.0
90600040217,LEVADURA FRESCA X 480 G,UNIDAD,0.0
90600050013,AZUCAR BLANCA,KILOGRAMO,0.0
90600050048,AZUCAR RUBIA DOMESTICA,KILOGRAMO,0.0
90600060004,MANTECA VEGETAL ENVASE X 200 G,UNIDAD,0.0
90600070009,COCOA EN POLVO X 400 g,UNIDAD,0.0
91100010002,BEBIDA GASEOSA X 3 L APROX.,UNIDAD,0.0
91100010073,BEBIDA GASEOSA X 2 L,UNIDAD,0.0
91100010084,BEBIDA GASEOSA X 2.5 L,UNIDAD,0.0
91100010087,BEBIDA GASEOSA X 250 mL,UNIDAD,0.0
91100010094,BEBIDA GASEOSA X 600 mL,UNIDAD,0.0
91100010131,BEBIDA GASEOSA X 500 ML,UNIDAD,0.0
91100010135,BEBIDA GASEOSA X 625 mL,UNIDAD,0.0
91100010138,BEBIDA GASEOSA X 450 mL,UNIDAD,0.0
91100010141,BEBIDA GASEOSA DIETÉTICA X 300 mL,UNIDAD,0.0
91100020004,AGUA MINERAL CON GAS X 330 mL,UNIDAD,0.0
91100020013,AGUA MINERAL SIN GAS X 2 L,UNIDAD,0.0
91100020014,AGUA MINERAL SIN GAS X 330 mL,UNIDAD,0.0
91100020015,AGUA MINERAL SIN GAS X 355 mL,UNIDAD,0.0
91100020017,AGUA MINERAL SIN GAS X 600 mL,UNIDAD,0.0
91100020018,AGUA MINERAL SIN GAS X 620 mL,UNIDAD,0.0
91100020028,AGUA MINERAL SIN GAS X 2.5 L,UNIDAD,0.0
91100020030,AGUA MINERAL SIN GAS X 20 L,UNIDAD,22.0
91100020031,AGUA MINERAL CON GAS X 500 mL,UNIDAD,0.0
91100020040,AGUA MINERAL SIN GAS X 500 ML,UNIDAD,0.0
91100020065,AGUA MINERAL SIN GAS X 7 L,UNIDAD,0.0
91100020067,AGUA MINERAL SIN GAS X 620 mL X 15,UNIDAD,0.0
91100020069,AGUA MINERAL SIN GAS X 500 mL X 15,UNIDAD,0.0
91100020075,AGUA MINERAL SIN GAS X 500 mL X 12,UNIDAD,0.0
91100020079,AGUA MINERAL SIN GAS IMPRESO X 625 mL,UNIDAD,0.0
91100020081,AGUA MINERAL SIN GAS X 600 mL X 6,UNIDAD,0.0
91100020084,AGUA MINERAL SIN GAS X 625 mL APROX.,UNIDAD,0.0
91100020087,AGUA MINERAL SIN GAS X 625 mL APROX. X 15,UNIDAD,0.0
91100020088,AGUA MINERAL SIN GAS X 1 L,UNIDAD,0.0
91100040012,JUGO DE FRUTAS X 2 L,UNIDAD,0.0
91100040013,JUGO DE FRUTAS X 300 mL,UNIDAD,0.0
91100040021,JUGO DE FRUTAS X 250 ML,UNIDAD,0.0
91100040023,JUGO DE FRUTAS X 180 mL,UNIDAD,0.0
91100040024,JUGO DE FRUTAS X 500 mL,UNIDAD,0.0
91100040027,JUGO DE KIWICHA X 620 mL,UNIDAD,0.0
91100040030,JUGO DE FRUTAS X 200 ML,EMPAQUE X 24,0.0
91100040031,JUGO DE FRUTAS X 1 L,DOCENA,0.0
91100040035,JUGO DE FRUTAS X 200 ML,UNIDAD,0.0
91100040040,JUGO DE FRUTAS X 500 mL,DOCENA,0.0
91100040041,JUGO DE FRUTAS X 250 mL,EMPAQUE X 24,0.0
91100040045,JUGO DE FRUTAS X 235 mL,UNIDAD,0.0
91100040047,JUGO DE NARANJA X 1 L,UNIDAD,0.0
91100040052,JUGO DE DURAZNO X 1 L,UNIDAD,0.0
91100040055,JUGO DE DURAZNO X 200 ML,UNIDAD,0.0
91100040080,MASATO DE YUCA X 1 L,UNIDAD,0.0
91100040081,AGUA BEBIBLE DE TÉ VERDE X 470 mL APROX.,UNIDAD,0.0
91100040103,BEBIDA DE QUINUA X 475 mL APROX.,UNIDAD,0.0
91100040106,JUGO DE FRUTAS X 315 mL APROX.,UNIDAD,0.0
91100040113,JUGO DE FRUTAS X 286 mL APROX.,UNIDAD,0.0
91100040118,JUGO DE FRUTAS X 475 mL APROX.,UNIDAD,0.0
91100040142,JUGO DE FRUTAS X 350 mL,UNIDAD,0.0
91100060022,NÉCTAR DE FRUTAS X 1 L,UNIDAD,0.0
91100060029,NÉCTAR DE FRUTAS X 200 mL,UNIDAD,0.0
91100060032,NÉCTAR DE FRUTAS X 250 mL,UNIDAD,0.0
91100060033,NÉCTAR DE FRUTAS X 180 mL,UNIDAD,0.0
91100060045,NÉCTAR DE FRUTAS X 150 mL APROX.,UNIDAD,0.0
91100060046,NÉCTAR DE FRUTAS X 1 L,DOCENA,0.0
91100060047,NECTAR DE FRUTAS X 350 mL,UNIDAD,0.0
91100060050,NÉCTAR DE FRUTAS X 235 mL,UNIDAD,0.0
91100060051,NÉCTAR DE FRUTAS X 330 mL,UNIDAD,0.0
91100060055,NÉCTAR DE FRUTAS X 150 mL,EMPAQUE X 24,0.0
91100060061,NÉCTAR DE FRUTAS X 280 mL APROX.,UNIDAD,0.0
91100070041,AGUA DE MESA SIN GAS X 20 L,BIDÓN,19.94
91100070043,AGUA DE MESA SIN GAS X 1 L,UNIDAD,0.0
91100070044,AGUA DE MESA SIN GAS X 2 L,UNIDAD,0.0
91100070054,AGUA DE MESA SIN GAS X 500 mL,UNIDAD,0.0
91100070078,AGUA DE MESA CON GAS X 600 ML,UNIDAD,0.0
91100070083,AGUA DE MESA SIN GAS X 355 ML,UNIDAD,0.0
91100070084,AGUA DE MESA SIN GAS X 400 mL,UNIDAD,0.0
91100070085,AGUA DE MESA SIN GAS X 600 mL,UNIDAD,0.0
91100070091,AGUA DE MESA CON GAS X 500 mL,UNIDAD,0.0
91100070094,AGUA DE MESA SIN GAS X 650 mL,UNIDAD,0.0
91100070095,AGUA DE MESA SIN GAS X 620 mL,UNIDAD,0.0
91100070096,AGUA DE MESA CON GAS X 625 mL,UNIDAD,0.0
91100070097,AGUA DE MESA SIN GAS X 625 mL,UNIDAD,0.0
91100070103,AGUA DE MESA SIN GAS X 720 mL X 15,UNIDAD,0.0
91100070104,AGUA DE MESA SIN GAS X 250 mL,UNIDAD,0.0
91100070105,AGUA DE MESA SIN GAS X 21 L,UNIDAD,0.0
91100070108,AGUA DE MESA CON GAS X 250 mL,UNIDAD,0.0
91100070110,AGUA DE MESA SIN GAS X 500 mL,DOCENA,0.0
91100070125,AGUA DE MESA SIN GAS X 20 L + ENVASE,UNIDAD,0.0
91100070133,AGUA DE MESA SIN GAS X 750 mL,DOCENA,0.0
91100090003,HIELO A GRANEL,KILOGRAMO,0.0
91100090010,HIELO EN CUBOS X 3 KG,UNIDAD,0.0
91100100001,BEBIDA HIDRATANTE X 473 mL,UNIDAD,0.0
91100100003,BEBIDA HIDRATANTE X 500 mL,UNIDAD,0.0
91100100006,BEBIDA HIDRATANTE X 375 ML,UNIDAD,0.0
91100100010,BEBIDA HIDRATANTE X 475 mL,UNIDAD,0.0
91100100012,BEBIDA HIDRATANTE X 600 mL,UNIDAD,0.0
91100100014,BEBIDA HIDRATANTE X 500 mL,DOCENA,0.0
91100100027,BEBIDA DE FRUTAS X 1.5 L X 6,UNIDAD,0.0
91400010027,CARNE DE GUISO DE PECHUGA DE PAVITA,KILOGRAMO,0.0
91400010047,HIGADO DE POLLO,KILOGRAMO,0.0
91400010064,SANGRE DE POLLO,KILOGRAMO,0.0
91400010066,POLLO ENTERO,KILOGRAMO,0.0
91400010081,CARNE DE GALLINA SIN MENUDENCIA,KILOGRAMO,0.0
91400010121,GALLINA ENTERA FRESCA SIN CABEZA SIN PATAS,KILOGRAMO,0.0
91400020010,CARNE DE GUISO DE CERDO,KILOGRAMO,0.0
91400020024,CERDO ENTERO,KILOGRAMO,0.0
91400020025,CARNE DE CERDO CON HUESO,KILOGRAMO,0.0
91400020063,SANGRE DE PORCINO 500 g,UNIDAD,0.0
91400020065,SANGRE DE PORCINO,KILOGRAMO,0.0
91400030005,CARNE DE RES CON HUESO,KILOGRAMO,0.0
91400030036,BOFE DE RES,KILOGRAMO,0.0
